,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,DOJ_year,DOJ_month,age,Job_Role
1265,180000.0,software test engineer,-1,f,74.0,cbse,2007,84.4,state board,14523,2,B.Tech/B.E.,eie,74.49,14523,0,Andhra Pradesh,2011,545,525,615,0.4446177169,435,356,0,0,393,0,0,-0.1082,-0.5913,-0.9245,0.2973,-0.6035,2013,6,33,Software Engineer
1266,180000.0,data analyst,noida,m,66.0,cbse,2009,63.4,cbse,2097,2,B.Tech/B.E.,cse,70.7,2097,0,Uttar Pradesh,2013,570,595,530,0.4883479768,405,0,0,0,0,0,0,0.5591,0.3789,-0.6048,1.4136,-0.0943,2013,4,33,Analyst
1267,120000.0,linux systems administrator,-1,m,77.0,state borad,2009,73.0,state board,7739,2,B.Tech/B.E.,ece,78.0,7739,1,West Bengal,2013,475,505,525,-1.0,0,0,376,0,0,0,0,-0.159,0.7119,-0.2974,-0.8682,0.0973,2014,5,32,Administrator
1268,400000.0,senior java developer,pune,m,91.0,cbse,2008,84.0,cbse,37,2,B.Tech/B.E.,ece,76.0,37,1,Delhi,2012,675,415,735,0.9107701642,0,433,0,0,0,0,0,0.3555,0.8128,-0.6343,-0.4078,0.5419,2013,4,33,Developer
1269,305000.0,software engineer,bangalore,f,74.0,state borad,2008,76.44,state board,3238,2,B.Tech/B.E.,it,70.0,3238,0,Madhya Pradesh,2012,475,535,530,0.8431237267,515,0,0,0,0,0,0,1.7081,1.2114,1.3933,0.5262,0.4805,2013,6,34,Software Engineer
1270,315000.0,java software engineer,bangalore,f,95.0,state borad,2009,85.0,state board,276,2,B.Tech/B.E.,eie,67.0,276,1,Karnataka,2013,535,510,485,0.193768442,375,0,0,0,324,0,0,0.8463,0.7119,0.01,-2.2627,1.0554,2013,11,32,Software Engineer
1271,200000.0,software developer,-1,m,64.6,cbse,2008,59.8,cbse,314,2,B.Tech/B.E.,cse,69.02,314,1,Karnataka,2013,430,460,415,0.6226429158,455,0,407,0,0,0,0,-0.8772,-2.1186,0.1637,0.653,-3.3518,2013,10,33,Developer
1272,335000.0,programmer analyst,kolkata,m,71.5,icse,2007,64.5,icse,4439,2,B.Tech/B.E.,it,63.42,4439,0,Uttar Pradesh,2013,675,530,560,0.6226429158,435,0,407,0,0,0,0,0.2718,0.8784,-0.4511,-1.6289,0.6721,2014,2,34,Analyst
1273,275000.0,software engineer,-1,m,81.14,icse,2010,76.4,cbse,7627,2,B.Tech/B.E.,ece,69.2,7627,0,Uttar Pradesh,2014,595,460,595,0.7833035367,0,388,0,0,0,0,0,1.1336,0.3789,1.2396,-0.8682,1.0554,2014,9,31,Software Engineer
1274,240000.0,software engineer,bangalore,m,74.8,state borad,2008,71.2,state board,2921,2,B.Tech/B.E.,ece,81.0,2921,0,West Bengal,2013,555,570,560,0.9107701642,0,433,0,0,0,0,0,0.99,0.5454,0.7785,-0.995,-0.2859,2014,2,32,Software Engineer
1275,400000.0,programmer analyst,kolkata,m,90.0,cbse,2008,71.5,state board,222,2,B.Tech/B.E.,ece,76.5,222,0,Jharkhand,2013,554,695,685,0.03114969191,425,0,0,0,0,196,0,0.5591,1.2114,0.6248,-2.2627,-0.2859,2014,2,33,Analyst
1276,400000.0,software test engineer,noida,m,84.6,cbse,2008,80.4,cbse,272,2,B.Tech/B.E.,cse,72.81,272,0,Punjab,2012,464,585,515,0.7040904121,465,0,0,0,0,0,0,-1.1901,-0.5523,-0.4891,-0.5253,-2.1833,2012,11,33,Software Engineer
1277,315000.0,systems engineer,pune,m,91.2,cbse,2010,70.0,cbse,462,2,B.Tech/B.E.,ece,70.8,462,1,Karnataka,2014,605,525,370,-1.0,0,0,0,0,0,0,0,1.2772,1.3779,-0.6048,-0.7415,0.4805,2014,7,31,System Engineer
1278,360000.0,business analyst,bangalore,m,82.0,state borad,2009,89.0,state board,4325,2,B.Tech/B.E.,eie,64.0,4325,0,Andhra Pradesh,2013,535,505,535,-1.0,465,0,315,0,0,0,0,0.7027,1.2114,0.6248,0.1459,0.2889,2014,5,31,Analyst
1279,520000.0,technology analyst,jaipur,m,72.4,cbse,2007,73.4,cbse,568,2,B.Tech/B.E.,it,68.25,568,0,Uttar Pradesh,2011,485,625,655,0.8194165298,505,0,0,0,0,0,0,-0.2628,-0.1232,0.8171,0.5323,0.0284,2011,12,34,Analyst
1280,375000.0,system engineer,-1,m,72.16,state borad,2008,66.4,state board,4971,2,B.Tech/B.E.,eie,69.22,4971,0,Uttar Pradesh,2013,520,435,545,0.02331216824,0,166,0,0,0,0,0,1.2772,0.0459,0.9322,-1.1218,1.247,2014,2,32,System Engineer
1281,290000.0,software engineer,mangalore,m,87.04,state borad,2007,81.66,state board,1067,2,B.Tech/B.E.,ece,65.8,1067,0,Karnataka,2011,625,665,405,0.538386893,0,333,0,0,0,340,0,0.3555,1.2808,0.0914,0.1798,0.8183,2012,3,35,Software Engineer
1282,60000.0,software engineer,bangalore,m,61.0,cbse,2007,77.0,cbse,3918,2,B.Tech/B.E.,it,66.0,3918,1,Karnataka,2011,464,535,225,0.4508765845,395,233,0,260,0,0,260,0.0464,0.3448,0.672,0.7673,-0.1295,2012,7,34,Software Engineer
1283,300000.0,java developer,chennai,m,76.4,cbse,2009,76.0,cbse,11759,2,B.Tech/B.E.,cse,72.0,11759,0,Uttarakhand,2013,485,500,485,0.8431237267,515,0,0,0,0,0,0,0.2009,1.5538,-0.7068,-0.4078,0.5024,2014,2,31,Developer
1284,120000.0,seo engineer,delhi,m,67.0,state borad,2008,66.6,state board,44,2,MCA,cse,71.0,44,0,Uttar Pradesh,2014,555,495,340,0.7040904121,465,0,0,0,0,0,0,1.4208,1.5444,0.01,1.0333,0.8637,2015,3,35,Hardware Engineer
1285,100000.0,design engineer,gurgaon,m,78.4,cbse,2009,58.4,cbse,11013,2,B.Tech/B.E.,other,76.5,11013,0,Orissa,2013,545,535,605,0.986525019,0,0,0,580,0,0,0,-0.3027,1.5444,0.3174,1.5404,0.8637,2014,6,33,Design
1286,400000.0,associate software developer,noida,m,79.8,cbse,2009,73.8,cbse,2513,2,B.Tech/B.E.,cse,63.59,2513,0,Rajasthan,2013,475,535,620,0.744758354,535,0,438,0,0,0,0,-1.0208,-0.2871,0.6248,-0.3612,0.8637,2014,1,32,Developer
1287,500000.0,systems engineer,noida,m,62.0,cbse,2006,75.0,cbse,144,2,B.Tech/B.E.,me,70.0,144,0,Uttar Pradesh,2011,445,445,615,0.5358628195,0,0,0,393,0,0,0,-0.5719,0.8128,-0.6343,-0.8778,-0.1295,2012,3,35,System Engineer
1288,165000.0,customer service,hyderabad,m,75.0,cbse,2006,88.0,cbse,9184,2,B.Tech/B.E.,ece,65.0,9184,1,Telangana,2012,395,485,405,0.124502074,0,233,0,0,0,313,0,-1.0355,-0.5523,0.0552,-0.64277,-0.9194,2014,6,33,Customer Service
1289,300000.0,project engineer,chennai,m,85.4,cbse,2010,76.2,cbse,347,2,B.Tech/B.E.,ece,83.69,347,0,Uttar Pradesh,2014,765,620,500,0.6493897148,0,356,0,0,0,366,0,1.8517,1.0449,0.6248,-1.8824,0.6721,2014,7,31,Hardware Engineer
1290,400000.0,software engineer,bangalore,m,76.0,state borad,2010,69.0,state board,2045,2,B.Tech/B.E.,cse,67.1,2045,1,Karnataka,2014,485,415,455,0.04099931036,555,0,223,0,0,0,0,-0.7335,-0.1206,0.3174,0.7798,-0.2859,2014,7,31,Software Engineer
1291,100000.0,network support engineer,bangalore,m,77.0,cbse,2007,78.0,cbse,6884,2,B.Tech/B.E.,cse,75.03,6884,0,West Bengal,2013,500,545,665,0.8422483223,485,0,469,0,0,0,0,-1.4517,-0.6201,-1.8344,-0.1076,0.6721,2014,9,33,Network Engineer
1292,95000.0,web developer,delhi,f,71.6,cbse,2011,64.4,cbse,57,2,B.Tech/B.E.,it,71.02,57,0,Haryana,2015,475,520,485,0.4867470084,405,0,376,0,0,0,0,-1.4517,0.3789,-0.4511,1.9207,0.0973,2015,1,30,Developer
1293,95000.0,application developer,gurgaon,m,67.0,state borad,2009,62.0,state board,7564,2,B.Tech/B.E.,cse,69.9,7564,0,Haryana,2013,520,475,265,0.4883479768,405,0,0,0,0,0,0,-1.4517,-0.7866,-1.2196,2.301,0.2889,2013,10,32,Developer
1294,530000.0,automation engineer,-1,m,88.64,state borad,2006,65.16,state board,1629,2,B.Tech/B.E.,cse,74.81,1629,1,Karnataka,2011,465,645,505,0.9014895714,545,0,0,0,0,0,0,1.4374,1.2808,-0.4891,-1.46537,0.5419,2011,12,35,Automation Engineer
1295,200000.0,data analyst,hyderabad,m,89.0,state borad,2008,95.0,state board,3026,2,B.Tech/B.E.,ece,68.0,3026,1,Telangana,2012,360,450,635,0.3760595867,0,300,0,0,0,0,0,-0.5332,0.5008,0.3817,0.4442,0.5024,2012,10,32,Analyst
1296,335000.0,software engineer,bangalore,f,81.6,state borad,2009,87.9,state board,11183,2,B.Tech/B.E.,ece,77.4,11183,1,Telangana,2013,555,465,605,0.6944793277,375,366,0,0,0,393,0,1.4208,0.8784,-0.4511,-2.2627,0.0973,2013,11,31,Software Engineer
1297,330000.0,application engineer,pune,f,92.0,state borad,2010,93.8,state board,6793,2,B.Tech/B.E.,it,84.0,6793,1,Tamil Nadu,2014,545,460,475,0.7935806145,495,0,0,0,0,0,0,0.99,0.5454,1.3933,-1.2486,0.0973,2014,6,30,Hardware Engineer
1298,100000.0,.net developer,kolkata,m,64.0,state borad,2008,61.0,state board,310,2,B.Tech/B.E.,it,72.0,310,0,West Bengal,2012,345,335,275,0.24545566,335,0,0,0,0,0,0,-0.4173,0.3448,-0.1988,0.17983,-0.0506,2012,11,33,Developer
1299,180000.0,test engineer,hyderabad,m,82.0,state borad,2009,94.6,state board,1161,2,B.Tech/B.E.,ece,81.56,1161,0,Andhra Pradesh,2013,525,605,740,-1.0,395,0,0,0,0,0,0,-0.4463,0.3789,1.547,-0.6147,0.2889,2013,8,31,Test Engineer
1300,275000.0,software engineer,hyderabad,m,80.5,state borad,2010,89.6,state board,5338,2,B.Tech/B.E.,cse,70.2,5338,0,Andhra Pradesh,2014,475,395,430,0.9168699611,555,0,0,0,0,0,0,0.5591,0.0459,0.4711,-1.1218,-0.8608,2014,12,31,Software Engineer
1301,200000.0,project coordinator,bangalore,f,87.2,cbse,2008,70.0,state board,13131,2,B.Tech/B.E.,ece,62.0,13131,1,Karnataka,2013,520,440,435,0.3387863472,0,292,407,0,0,340,0,0.2718,1.0449,-0.2974,-1.7556,0.6721,2014,12,34,Other
1302,400000.0,software engineer,bangalore,m,82.56,state borad,2010,81.66,state board,1866,2,B.Tech/B.E.,other,73.56,1866,1,Karnataka,2014,520,525,455,0.6557669426,0,356,0,0,0,366,0,-0.4463,-0.6201,0.1637,1.0333,1.0554,2014,7,31,Software Engineer
1303,450000.0,software engineer,-1,f,91.6,icse,2010,90.2,cbse,13439,2,B.Tech/B.E.,cse,74.0,13439,0,Jharkhand,2014,615,610,680,0.9787992926,495,0,561,0,0,0,0,0.2718,0.8784,-1.6807,1.0333,0.6721,2014,8,31,Software Engineer
1304,200000.0,product development engineer,mumbai,m,77.2,state borad,2007,72.46,state board,1277,2,B.Tech/B.E.,other,62.0,1277,1,Maharashtra,2011,395,365,305,0.3045109137,315,0,0,340,0,0,0,0.51,0.1888,1.2525,1.3549,0.0284,2012,10,35,Hardware Engineer
1305,200000.0,android developer,bangalore,f,90.01,state borad,2010,82.83,state board,1170,2,B.Tech/B.E.,it,76.0,1170,1,Karnataka,2014,465,370,450,0.8422483223,445,0,469,0,0,0,0,1.7081,0.7119,0.3174,-0.995,0.2889,2014,9,31,Developer
1306,180000.0,application developer,-1,m,63.66,icse,2008,59.0,icse,11759,2,B.Tech/B.E.,eie,71.0,11759,0,Uttarakhand,2013,675,415,500,0.6106119875,0,333,0,0,433,0,0,-0.7651,1.1248,1.2525,0.3561,0.1864,2014,1,32,Developer
1307,200000.0,php developer,hubli,m,78.4,state borad,2005,57.8,state board,462,2,MCA,cse,75.89,462,1,Karnataka,2011,435,394,324,0.6707431514,455,0,0,0,0,0,0,0.6646,-1.0593,-1.0697,0.8848,0.1864,2014,7,35,Developer
1308,95000.0,software developer,delhi,m,57.0,state borad,2007,55.0,state board,2679,2,MCA,cse,60.0,2679,1,Delhi,2012,395,270,295,-1.0,0,0,0,0,0,0,0,0.8463,1.0449,-1.2196,0.7798,-0.0943,2014,2,33,Developer
1309,180000.0,application engineer,noida,m,65.17,state borad,2009,70.2,state board,10932,2,B.Tech/B.E.,cse,65.66,10932,0,Uttar Pradesh,2013,335,395,455,0.5259225843,415,0,0,0,0,0,0,0.1623,-0.4353,0.9623,1.32553,0.1864,2014,4,31,Hardware Engineer
1310,450000.0,software quality assurance tester,bangalore,m,87.0,icse,2009,92.5,icse,44,2,B.Tech/B.E.,ece,75.64,44,0,Uttar Pradesh,2014,570,645,870,0.9854613943,415,500,0,0,553,0,0,0.7027,-0.1206,-0.1437,-2.0092,-1.4356,2014,8,32,Quality
1311,45000.0,training specialist,ghaziabad,m,62.0,state borad,2009,60.2,state board,4501,2,B.Tech/B.E.,ece,70.0,4501,0,Uttar Pradesh,2013,310,495,500,0.6944793277,395,366,0,0,0,393,0,-1.4517,1.7109,-0.4511,-0.4879,-0.2859,2013,9,33,Other
1312,650000.0,it business analyst,bangalore,m,77.5,cbse,2005,86.0,cbse,3395,1,MCA,cse,67.4,3395,0,West Bengal,2011,345,455,435,0.6000571823,435,0,0,0,0,0,0,0.3836,0.7135,0.0914,0.1477,-1.0458,2011,6,36,Analyst
1313,650000.0,assistant manager,-1,m,88.6,cbse,2006,82.6,cbse,8440,1,B.Tech/B.E.,eie,84.9,8440,0,Orissa,2010,485,585,565,0.6944793277,454,366,0,0,0,0,0,1.1283,0.3448,0.2366,-0.1727,1.2923,2010,7,35,Manager
1314,380000.0,assistant system engineer,noida,m,86.4,icse,2009,82.8,icse,11630,2,B.Tech/B.E.,me,71.74,11630,0,Uttar Pradesh,2013,605,585,750,0.6541074745,0,0,0,420,0,0,0,0.7027,0.3789,0.3174,-0.8682,-1.6273,2014,3,32,System Engineer
1315,500000.0,test engineer,bangalore,f,78.0,state borad,2004,50.5,state board,462,2,MCA,cse,78.0,462,1,Karnataka,2011,525,495,465,0.6707431514,455,0,0,0,0,0,0,0.8192,-0.5913,-0.1988,0.7673,0.5024,2011,10,38,Test Engineer
1316,180000.0,operation executive,lucknow,m,70.0,state borad,2010,74.4,state board,3579,2,B.Tech/B.E.,cse,67.5,3579,0,Uttar Pradesh,2014,580,545,585,0.744758354,465,0,438,0,0,0,0,-1.5953,-0.4536,0.01,-0.8682,-0.0943,2014,7,30,Other
1317,350000.0,software engineer,noida,m,78.0,cbse,2009,72.0,cbse,47,1,B.Tech/B.E.,cse,71.34,47,1,Delhi,2014,535,460,620,0.744758354,495,0,438,0,0,0,0,-0.3027,0.2124,-1.0659,0.2727,0.0973,2014,7,33,Software Engineer
1318,210000.0,junior system analyst,mumbai,m,57.0,state borad,2008,69.6,state board,485,2,B.Tech/B.E.,cse,61.06,485,0,Uttar Pradesh,2013,510,530,510,0.4867470084,475,0,376,0,0,0,0,0.8463,0.5454,1.0859,-1.7556,0.8637,2014,7,31,Analyst
1319,385000.0,software engineer,pune,m,88.6,state borad,2006,79.4,state board,4554,2,B.Tech/B.E.,ece,69.47,4554,0,Tamil Nadu,2010,385,385,404,0.8246664007,325,400,0,0,0,0,0,-1.8083,-1.2153,-0.344,-0.2902,-0.9194,2010,9,34,Software Engineer
1320,515000.0,software test engineer,-1,m,85.0,cbse,2006,63.6,cbse,4023,2,B.Tech/B.E.,it,64.94,4023,1,Karnataka,2011,555,435,544,0.6359787565,445,0,0,0,0,0,0,1.1283,1.2808,0.5269,-0.9953,0.5024,2011,8,36,Software Engineer
1321,560000.0,senior .net developer,kochi/cochin,m,72.4,cbse,2006,73.6,cbse,3971,2,B.Tech/B.E.,cse,71.54,3971,1,Kerala,2010,575,545,505,0.9900087567,655,0,0,0,0,0,0,-0.7264,0.6568,-0.7794,-0.5253,-2.0253,2010,8,36,Developer
1322,335000.0,programmer analyst,bangalore,f,91.84,state borad,2006,78.0,state board,326,2,B.Tech/B.E.,cse,66.11,326,1,Karnataka,2010,535,565,445,0.8431237267,515,0,0,0,0,0,0,0.3555,0.6568,0.8171,-1.8179,-0.2875,2011,1,35,Analyst
1323,45000.0,secretary,-1,f,78.0,state borad,2009,76.0,state board,7269,2,B.Tech/B.E.,ece,73.0,7269,1,Telangana,2013,405,400,355,0.538386893,325,333,0,0,0,260,0,-0.7335,-0.1206,-2.1418,0.9066,-1.0524,2014,1,32,Other
1324,300000.0,associate software engineer,mumbai,m,82.6,cbse,2009,76.0,cbse,5815,2,B.Tech/B.E.,it,69.43,5815,0,Madhya Pradesh,2013,370,385,385,0.7656735812,485,0,0,0,0,0,0,1.2772,-0.2871,-0.6048,-1.7556,-0.0943,2014,9,32,Software Engineer
1325,280000.0,technical engineer,chennai,f,90.3,state borad,2009,96.8,state board,1141,2,B.Tech/B.E.,eie,82.0,1141,0,Andhra Pradesh,2013,475,555,605,0.8957765016,405,366,0,0,526,0,0,1.8517,1.2114,2.1617,-2.2627,0.4805,2013,7,32,Hardware Engineer
1326,300000.0,software engineer,bangalore,m,92.0,state borad,2009,72.0,state board,10209,2,B.Tech/B.E.,cse,66.0,10209,1,Karnataka,2013,500,440,500,0.8194165298,505,0,0,0,0,0,0,-2.457,-0.9531,-0.7585,0.9066,0.0973,2014,7,32,Software Engineer
1327,300000.0,java developer,noida,m,80.6,cbse,2008,65.2,cbse,64,2,B.Tech/B.E.,ece,64.34,64,0,Uttar Pradesh,2013,530,555,695,0.9107701642,375,433,0,0,0,0,0,0.1282,0.2124,0.01,0.0192,-0.8608,2013,8,32,Developer
1328,120000.0,network engineer,-1,m,76.0,icse,2009,86.0,icse,64,2,B.Tech/B.E.,ece,65.78,64,0,Uttar Pradesh,2013,415,340,500,0.8246664007,325,400,315,0,0,0,0,0.7027,0.5454,0.9322,0.0192,-1.244,2014,2,32,Network Engineer
1329,180000.0,telecom engineer,-1,m,80.2,cbse,2010,69.8,cbse,76,2,B.Tech/B.E.,ece,69.7,76,0,Uttar Pradesh,2014,615,570,415,-1.0,0,0,0,0,0,0,0,-1.0208,-0.4536,-0.6048,1.4136,0.2889,2014,7,31,Hardware Engineer
1330,180000.0,network engineer,hyderabad,m,69.0,state borad,2008,89.2,state board,11986,2,B.Tech/B.E.,eie,62.6,11986,0,Andhra Pradesh,2012,325,465,475,0.9107701642,325,433,0,0,0,0,0,0.0464,0.6568,-0.9245,-0.7897,-0.7615,2013,5,32,Network Engineer
1331,470000.0,systems engineer,kolkata,m,89.0,icse,2007,78.0,cbse,4368,2,B.Tech/B.E.,ece,80.0,4368,0,Orissa,2011,645,535,615,0.9854613943,465,500,0,0,0,393,0,-0.7264,-1.0593,-0.344,-0.4078,-0.6035,2012,1,34,System Engineer
1332,325000.0,system engineer,chandigarh,m,81.8,cbse,2010,81.2,cbse,47,1,B.Tech/B.E.,ece,74.64,47,1,Delhi,2014,605,620,665,0.9762925609,555,484,0,0,0,0,0,0.2718,0.2124,-0.1437,-1.5021,-0.2859,2014,6,31,System Engineer
1333,555000.0,senior software engineer,hyderabad,m,92.1,state borad,2006,93.5,state board,495,2,B.Tech/B.E.,cse,74.3,495,1,Telangana,2010,385,525,535,0.9522455729,585,0,0,0,0,0,0,-1.0355,-0.7473,0.0914,0.6498,-0.6035,2010,7,35,Software Engineer
1334,110000.0,electrical engineer,ncr,m,43.0,state borad,2004,58.4,state board,64,2,B.Tech/B.E.,eie,57.0,64,0,Uttar Pradesh,2011,395,375,485,0.2294817549,0,266,0,0,0,0,0,0.9737,0.6568,0.5269,0.8848,-0.1295,2012,1,36,Hardware Engineer
1335,200000.0,lecturer,agra,m,83.6,cbse,2008,66.0,cbse,7626,2,B.Tech/B.E.,eie,67.0,7626,0,Uttar Pradesh,2013,380,470,325,0.9913869328,0,0,0,0,633,0,0,-0.5899,-0.7866,-0.6048,-1.1218,-0.4776,2013,7,31,Other
1336,225000.0,assistant manager,trichy,m,81.0,state borad,2007,77.0,state board,14865,2,B.Tech/B.E.,eie,67.0,14865,0,Tamil Nadu,2011,605,510,545,-1.0,0,0,0,0,0,0,0,1.2772,1.2114,2.008,0.0192,0.8637,2011,4,33,Manager
1337,285000.0,test engineer,bangalore,m,65.23,state borad,2008,65.33,state board,2561,2,B.Tech/B.E.,cse,68.5,2561,0,West Bengal,2012,404,445,445,0.276047228,345,0,0,0,0,0,0,-3.0448,-1.2153,-1.5051,-0.2902,-0.406,2013,2,32,Test Engineer
1338,150000.0,data analyst,chennai,m,83.4,icse,2009,67.8,icse,11759,2,B.Tech/B.E.,it,65.9,11759,0,Uttarakhand,2014,580,555,485,0.7935806145,495,0,0,0,0,0,0,-2.1698,-1.2861,-0.9122,1.2869,-2.2021,2014,12,32,Analyst
1339,105000.0,web developer,hyderabad,f,59.0,state borad,2006,55.0,state board,6345,2,B.Tech/B.E.,it,63.47,6345,0,Andhra Pradesh,2010,335,285,335,0.4138382558,385,0,0,0,0,0,0,-0.5719,1.4368,1.1074,0.6498,0.1864,2014,6,35,Developer
1340,325000.0,systems engineer,pune,f,84.8,cbse,2009,81.2,cbse,7627,2,B.Tech/B.E.,ece,73.8,7627,0,Uttar Pradesh,2013,425,565,565,0.3760595867,0,300,0,0,0,0,0,-0.1082,-0.5523,-1.3599,-0.7603,-0.4455,2014,2,32,System Engineer
1341,200000.0,research engineer,noida,f,88.8,cbse,2010,69.4,cbse,18103,2,B.Tech/B.E.,ece,75.3,18103,0,Uttar Pradesh,2014,615,495,450,0.7833035367,0,388,0,0,0,324,0,1.4208,1.2114,1.2396,-1.2486,1.0554,2014,7,31,Hardware Engineer
1342,360000.0,programmer analyst,chennai,f,92.8,cbse,2008,92.4,cbse,3076,2,B.Tech/B.E.,ece,86.7,3076,0,Tamil Nadu,2012,475,515,515,0.538386893,465,333,0,0,0,0,0,0.2782,0.3448,-0.344,-0.61337,0.1864,2013,3,33,Analyst
1343,305000.0,programmer analyst,coimbatore,m,79.4,state borad,2010,90.2,state board,15022,1,B.Tech/B.E.,cse,60.2,15022,0,Tamil Nadu,2014,510,570,310,0.6226429158,425,0,407,0,0,0,0,0.7027,0.5454,-0.6048,0.5262,0.8637,2014,7,31,Analyst
1344,320000.0,assistant system engineer,-1,m,92.48,state borad,2010,72.66,state board,16816,2,B.Tech/B.E.,cse,64.8,16816,0,Karnataka,2014,510,510,575,0.9900087567,655,0,0,0,0,0,0,-1.0208,-1.1196,-1.527,-0.1076,-2.0105,2014,12,31,System Engineer
1345,460000.0,electrical field engineer,"kudankulam ,tarapur",m,74.0,cbse,2008,79.8,cbse,275,2,B.Tech/B.E.,eie,93.3,275,1,Karnataka,2013,500,560,720,0.758379883,0,0,0,0,473,0,0,-0.3027,0.0459,-1.6807,0.0192,-0.6692,2013,7,32,Hardware Engineer
1346,275000.0,graduate engineer trainee,noida,m,83.0,cbse,2010,77.2,cbse,13,1,B.Tech/B.E.,ece,71.84,13,1,Delhi,2014,500,470,405,0.6055335523,575,0,0,0,0,356,0,-1.4517,0.2124,0.4711,-1.2486,-0.4776,2013,8,31,Hardware Engineer
1347,220000.0,customer service,bangalore,f,82.88,state borad,2010,87.33,state board,3461,2,B.Tech/B.E.,ece,77.4,3461,0,Karnataka,2014,545,505,544,0.3387863472,315,292,0,0,0,0,0,0.7027,0.5454,0.7785,0.0192,-0.4776,2014,11,32,Customer Service
1348,350000.0,programmer analyst,-1,m,73.0,cbse,2009,72.6,cbse,12650,2,B.Tech/B.E.,ece,65.0,12650,0,Haryana,2013,475,555,665,0.8246664007,405,400,0,0,0,0,0,-0.4463,-0.9531,-0.7585,0.3995,-2.2021,2014,3,32,Analyst
1349,330000.0,software engineer,bangalore,f,90.5,state borad,2008,89.5,state board,4287,2,B.Tech/B.E.,cse,75.56,4287,0,Karnataka,2012,425,475,555,0.7040904121,465,0,0,0,0,0,0,0.3555,-0.1232,0.2366,0.17983,-0.7615,2012,12,33,Software Engineer
1350,300000.0,data analyst,pune,m,73.07,state borad,2009,67.5,state board,8547,2,B.Tech/B.E.,ece,61.93,8547,1,Maharashtra,2014,580,640,635,0.6493897148,0,356,0,0,0,0,0,-0.159,0.0459,-0.2974,-1.1218,-1.8189,2015,1,32,Analyst
1351,360000.0,software test engineer,bangalore,f,92.0,state borad,2008,94.8,state board,9769,2,B.Tech/B.E.,ece,77.33,9769,1,Telangana,2012,505,525,505,0.960603252,0,466,0,0,0,0,0,0.0464,0.9688,-0.1626,1.3549,-0.7615,2012,11,32,Software Engineer
1352,280000.0,data analyst,noida,f,76.0,cbse,2005,60.3,cbse,2679,2,MCA,cse,61.0,2679,1,Delhi,2014,425,475,435,0.639587383,0,0,0,0,0,0,0,0.2009,0.6178,0.5994,0.4148,0.1864,2012,10,37,Analyst
1353,350000.0,quality assurance auditor,coimbatore,m,85.0,state borad,2009,73.0,state board,12984,2,B.Tech/B.E.,me,75.0,12984,0,Tamil Nadu,2013,370,485,280,0.8408409688,0,0,0,473,0,0,0,-3.1752,-4.2831,-4.2935,-2.136,-5.8428,2013,6,31,Quality
1354,400000.0,etl developer,pune,f,71.6,cbse,2009,69.0,cbse,547,2,B.Tech/B.E.,cse,68.72,547,0,Madhya Pradesh,2013,755,645,705,0.9522455729,585,0,0,0,0,0,0,0.5591,-0.6201,0.4711,-1.1218,-0.0943,2013,7,32,Developer
1355,150000.0,process executive,pune,f,63.0,icse,2009,60.0,cbse,272,2,B.Tech/B.E.,cse,59.85,272,0,Punjab,2013,570,410,310,0.5632678237,425,0,0,0,0,0,0,-2.6007,1.0449,0.1637,0.3995,-0.4776,2014,12,33,Other
1356,260000.0,lecturer,belgaum,f,58.56,state borad,2006,73.0,state board,1279,2,B.Tech/B.E.,ece,61.8,1279,0,Karnataka,2010,445,465,565,0.3760595867,375,300,0,0,0,0,0,0.3555,0.6568,0.9623,0.6498,0.5024,2010,8,37,Other
1357,500000.0,production engineer,hyderabad,m,84.0,state borad,2008,90.3,cbse,8818,2,B.Tech/B.E.,me,81.0,8818,1,Telangana,2012,405,465,565,0.4906369559,415,0,0,383,0,0,0,0.9737,-0.3183,-0.9245,0.88483,-0.6035,2012,6,33,Hardware Engineer
1358,390000.0,sales engineer,bhubaneswar,m,78.8,cbse,2006,74.8,cbse,5026,2,B.Tech/B.E.,me,70.0,5026,0,Orissa,2011,695,475,575,0.2067106183,435,0,0,313,0,0,0,-1.9629,-0.7473,-1.9405,0.2973,0.1864,2012,5,34,Hardware Engineer
1359,340000.0,software developer,bangalore,m,85.83,state borad,2010,74.5,state board,8946,2,B.Tech/B.E.,it,75.0,8946,1,Telangana,2014,475,570,535,0.9538997751,535,0,530,0,0,0,0,-0.159,0.5454,0.9322,-1.1218,0.0973,2014,11,32,Developer
1360,180000.0,sales engineer,delhi,m,84.8,cbse,2005,68.0,cbse,182,2,B.Tech/B.E.,ece,63.0,182,1,Karnataka,2011,475,535,525,0.3760595867,385,300,0,0,0,0,0,-1.6538,0.0328,0.9623,-0.1727,0.1864,2012,11,35,Hardware Engineer
